date,year,month,season,state,state_abbr,primary_mode,etiology,serotype_or_genotype,ifsac_category,setting,illnesses,hospitalizations,deaths,outbreak_severity,food_vehicle_missing,water_exposure,water_exposure_missing,water_type,water_type_group,animal_type,animal_group,is_food_related,is_water_related,is_animal_related
2010-05-01,2010,5,Spring,Maine,ME,Person-to-person,Unknown,Not Applicable,Not Applicable,Child daycare/preschool,12,-0.18460740711594367,-0.0910808702943546,11.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Illinois,IL,Food,Unknown,Not Applicable,Not Applicable,Restaurant: Sit-down dining,3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,Illinois,IL,Food,Unknown,Not Applicable,Not Applicable,Restaurant: Sit-down dining,3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,Arizona,AZ,Person-to-person,Norovirus Genogroup II,unknown,Not Applicable,Unknown,14,-0.18460740711594367,-0.0910808702943546,13.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Pennsylvania,PA,Person-to-person,Salmonella enterica,Saintpaul,Not Applicable,Long-term care/nursing home/assisted living facility,2,0.32847251668375016,-0.0910808702943546,2.2373916463893955,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Arizona,AZ,Food,Unknown,Not Applicable,Not Applicable,Unknown,3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,Arizona,AZ,Indeterminate/unknown,Unknown,Not Applicable,Not Applicable,Unknown,21,-0.18460740711594367,-0.0910808702943546,20.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Arkansas,AR,Person-to-person,Norovirus Genogroup II,Not Applicable,Not Applicable,Unknown,257,0.07193255478390324,-0.0910808702943546,256.98085168448955,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Maryland,MD,Person-to-person,Salmonella enterica,Enteritidis,Not Applicable,School/college/university,28,-0.18460740711594367,-0.0910808702943546,27.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Wisconsin,WI,Food,Norovirus Genogroup II,Not Applicable,Not Applicable,Restaurant: Sit-down dining,137,-0.18460740711594367,-0.0910808702943546,136.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,Wisconsin,WI,Food,Norovirus Genogroup II,Not Applicable,Not Applicable,Restaurant: Sit-down dining,11,-0.18460740711594367,-0.0910808702943546,10.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,Pennsylvania,PA,Food,Campylobacter jejuni,Not Applicable,Chicken,Restaurant: Sit-down dining,10,-0.18460740711594367,-0.0910808702943546,9.724311722589702,Present,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,Tennessee,TN,Food,Unknown,Not Applicable,Not Applicable,Restaurant: Sit-down dining,5,-0.18460740711594367,-0.0910808702943546,4.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,Alaska,AK,Food,Unknown,Not Applicable,Other,Unknown,38,-0.18460740711594367,-0.0910808702943546,37.724311722589704,Present,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,Massachusetts,MA,Person-to-person,Unknown,Not Applicable,Not Applicable,Child daycare/preschool,12,-0.18460740711594367,-0.0910808702943546,11.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Massachusetts,MA,Person-to-person,Unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,14,-0.18460740711594367,-0.0910808702943546,13.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Michigan,MI,Person-to-person,Norovirus Genogroup II,Not Applicable,Not Applicable,Unknown,65,-0.18460740711594367,-0.0910808702943546,64.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Arizona,AZ,Person-to-person,Norovirus Genogroup I,unknown,Not Applicable,Unknown,24,-0.18460740711594367,-0.0910808702943546,23.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Arizona,AZ,Food,Unknown,Not Applicable,Not Applicable,Unknown,17,-0.18460740711594367,-0.0910808702943546,16.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,Ohio,OH,Indeterminate/unknown,Norovirus Genogroup II,GII.4 New Orleans,Not Applicable,Unknown,9,-0.18460740711594367,-0.0910808702943546,8.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,West Virginia,WV,Person-to-person,Unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,68,-0.18460740711594367,-0.0910808702943546,67.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,West Virginia,WV,Indeterminate/unknown,Norovirus Genogroup I,unknown,Not Applicable,Unknown,46,-0.18460740711594367,-0.0910808702943546,45.724311722589704,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Arizona,AZ,Person-to-person,Norovirus Genogroup II,unknown,Not Applicable,Long-term care/nursing home/assisted living facility,12,0.5850124785835971,-0.0910808702943546,12.493931608289243,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Missouri,MO,Person-to-person,Shigella sonnei,Not Applicable,Not Applicable,Child daycare/preschool,10,0.07193255478390324,-0.0910808702943546,9.980851684489549,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Arizona,AZ,Person-to-person,Norovirus Genogroup I,unknown,Not Applicable,Long-term care/nursing home/assisted living facility,50,-0.18460740711594367,-0.0910808702943546,49.724311722589704,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Arizona,AZ,Person-to-person,Norovirus Genogroup II,unknown,Not Applicable,Long-term care/nursing home/assisted living facility,36,0.07193255478390324,-0.0910808702943546,35.98085168448955,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Arizona,AZ,Food,Norovirus Genogroup I,Not Applicable,Not Applicable,Unknown,9,-0.18460740711594367,-0.0910808702943546,8.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,Massachusetts,MA,Food,Campylobacter jejuni,Not Applicable,Dairy,Other,2,0.07193255478390324,-0.0910808702943546,1.9808516844895485,Present,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,California,CA,Food,Norovirus unknown,Not Applicable,Not Applicable,Restaurant: Sit-down dining,5,-0.18460740711594367,-0.0910808702943546,4.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,Utah,UT,Food,Salmonella enterica,Chester,Not Applicable,Unknown,3,0.07193255478390324,-0.0910808702943546,2.9808516844895485,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,Wisconsin,WI,Person-to-person,Unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,10,-0.18460740711594367,-0.0910808702943546,9.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Wisconsin,WI,Food,Clostridium perfringens,Not Applicable,Not Applicable,Caterer,9,-0.18460740711594367,-0.0910808702943546,8.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,Arizona,AZ,Person-to-person,Norovirus Genogroup II,unknown,Not Applicable,Long-term care/nursing home/assisted living facility,18,-0.18460740711594367,-0.0910808702943546,17.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Kansas,KS,Food,Norovirus Genogroup II,Not Applicable,Multiple,Restaurant: Sit-down dining,4,-0.18460740711594367,-0.0910808702943546,3.7243117225897016,Present,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,Ohio,OH,Person-to-person,Unknown,Not Applicable,Not Applicable,Other,20,-0.18460740711594367,-0.0910808702943546,19.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Ohio,OH,Person-to-person,Unknown,Not Applicable,Not Applicable,Child daycare/preschool,32,-0.18460740711594367,-0.0910808702943546,31.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Arizona,AZ,Person-to-person,Norovirus Genogroup II,unknown,Not Applicable,Long-term care/nursing home/assisted living facility,10,-0.18460740711594367,-0.0910808702943546,9.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Arizona,AZ,Person-to-person,Unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,25,0.07193255478390324,-0.0910808702943546,24.980851684489547,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Arizona,AZ,Person-to-person,Norovirus Genogroup II,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,76,1.6111723261829847,-0.0910808702943546,77.52009145588863,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Alabama,AL,Water,Norovirus Genogroup II,Not Applicable,Not Applicable,Park - State Park,69,0.32847251668375016,-0.0910808702943546,69.2373916463894,Missing,Recreational water -- untreated,Present,Lake/Reservoir,Natural/Other,Not Applicable,Missing/NA,0,1,0
2010-05-01,2010,5,Spring,Oregon,OR,Indeterminate/unknown,Salmonella enterica,Enteritidis,Not Applicable,Other,10,1.0980924023832908,-0.0910808702943546,11.007011532088937,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Michigan,MI,Food,Norovirus Genogroup I,Not Applicable,Not Applicable,Caterer,36,-0.18460740711594367,-0.0910808702943546,35.724311722589704,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,Virginia,VA,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,31,-0.18460740711594367,-0.0910808702943546,30.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Virginia,VA,Person-to-person,Norovirus,Not Applicable,Not Applicable,School/college/university,10,-0.18460740711594367,-0.0910808702943546,9.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Virginia,VA,Person-to-person,Norovirus,Not Applicable,Not Applicable,Other,71,-0.18460740711594367,-0.0910808702943546,70.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Virginia,VA,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,8,-0.18460740711594367,-0.0910808702943546,7.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Virginia,VA,Person-to-person,Norovirus,Not Applicable,Not Applicable,School/college/university,72,-0.18460740711594367,-0.0910808702943546,71.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Virginia,VA,Person-to-person,Norovirus,Not Applicable,Not Applicable,Other,12,-0.18460740711594367,-0.0910808702943546,11.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Virginia,VA,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,9,-0.18460740711594367,-0.0910808702943546,8.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Virginia,VA,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,30,-0.18460740711594367,-0.0910808702943546,29.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Virginia,VA,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,13,-0.18460740711594367,-0.0910808702943546,12.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Virginia,VA,Person-to-person,Norovirus,Not Applicable,Not Applicable,School/college/university,66,-0.18460740711594367,-0.0910808702943546,65.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,New York,NY,Person-to-person,Norovirus,Not Applicable,Not Applicable,Unknown,67,-0.18460740711594367,-0.0910808702943546,66.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,New York,NY,Person-to-person,Clostridium,Not Applicable,Not Applicable,Unknown,12,-0.18460740711594367,-0.0910808702943546,11.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,New York,NY,Person-to-person,Norovirus,Not Applicable,Not Applicable,Unknown,47,-0.18460740711594367,-0.0910808702943546,46.724311722589704,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,New York,NY,Person-to-person,Norovirus,Not Applicable,Not Applicable,Unknown,24,-0.18460740711594367,-0.0910808702943546,23.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,New York,NY,Person-to-person,Norovirus,Not Applicable,Not Applicable,Unknown,5,-0.18460740711594367,-0.0910808702943546,4.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,New York,NY,Person-to-person,Salmonella,Not Applicable,Not Applicable,Unknown,3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,New York,NY,Person-to-person,Norovirus,Not Applicable,Not Applicable,Unknown,4,-0.18460740711594367,-0.0910808702943546,3.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,New York,NY,Person-to-person,Norovirus,Not Applicable,Not Applicable,Unknown,20,-0.18460740711594367,-0.0910808702943546,19.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,New York,NY,Person-to-person,Norovirus,Not Applicable,Not Applicable,Unknown,27,-0.18460740711594367,-0.0910808702943546,26.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,New York,NY,Person-to-person,Norovirus,Not Applicable,Not Applicable,Unknown,23,-0.18460740711594367,-0.0910808702943546,22.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,New York,NY,Person-to-person,Norovirus,Not Applicable,Not Applicable,Unknown,42,-0.18460740711594367,-0.0910808702943546,41.724311722589704,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,New York,NY,Person-to-person,Norovirus,Not Applicable,Not Applicable,Unknown,10,-0.18460740711594367,-0.0910808702943546,9.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,New York,NY,Person-to-person,Salmonella,Not Applicable,Not Applicable,Unknown,2,-0.18460740711594367,-0.0910808702943546,1.7243117225897018,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2010-05-01,2010,5,Spring,Multistate,Unknown,Food,Salmonella enterica,Newport,Seeded Vegetables,Restaurant: Sit-down dining;Grocery store/bakery/deli/convenience store,64,-0.18460740711594367,-0.0910808702943546,63.724311722589704,Present,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,Multistate,Unknown,Animal contact,Salmonella enterica,Enteritidis,Not Applicable,Other,10,-0.18460740711594367,-0.0910808702943546,9.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Guinea pig,House Pets,0,0,1
2010-05-01,2010,5,Spring,Multistate,Unknown,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Beef,Grocery store/bakery/deli/convenience store,9,-0.18460740711594367,-0.0910808702943546,8.724311722589702,Present,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,Indiana,IN,Food,Unknown,Not Applicable,Not Applicable,Unknown,5,0.07193255478390324,-0.0910808702943546,4.980851684489549,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2010-05-01,2010,5,Spring,Indiana,IN,Food,Unknown,Not Applicable,Not Applicable,Unknown,4,0.07193255478390324,-0.0910808702943546,3.980851684489549,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
