"Year","Month","Date","Season","State","State_abbr","Setting","Etiology","Etiology_group","IFSAC_category","Food_vehicle","Water_exposure","Water_type","Water_type_group","Animal_type","Animal_type_group","Illnesses","Hospitalizations","Deaths","Hospitalizations_std","Deaths_std","Illnesses_std","Hosp_per_ill","Death_per_ill","Food_vehicle_missing","Water_exposure_missing","is_food_related","is_water_related","is_animal_related"
2021,7,"2021-07","Summer","Texas","TX","Restaurant","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Colorado","CO","Child daycare/preschool","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",4,0,0,-0.184606023516803,-0.0910801876596986,-0.0186981693772053,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Illinois","IL","Restaurant: Fast-food (drive up service or pay at counter)","Escherichia coli, Shiga toxin-producing","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",11,3,0,0.585008094020837,-0.0910801876596986,-0.0142236477531389,0.272727272727273,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Colorado","CO","Child daycare/preschool","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",26,0,0,-0.184606023516803,-0.0910801876596986,-0.00463538713013929,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Washington","WA","Restaurant: Sit-down dining","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",23,0,0,-0.184606023516803,-0.0910801876596986,-0.00655303925473921,0,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Colorado","CO","Restaurant: Fast-food (drive up service or pay at counter)","Salmonella enterica","Salmonella",NA,NA,NA,NA,"Other",NA,"Other/Unknown",2,1,0,0.0719320156624101,-0.0910801876596986,-0.0199766041269386,0.5,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Colorado","CO","Restaurant: Sit-down dining","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",4,0,0,-0.184606023516803,-0.0910801876596986,-0.0186981693772053,0,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Colorado","CO","Camp","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",7,0,0,-0.184606023516803,-0.0910801876596986,-0.0167805172526054,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Oregon","OR","Unknown","Escherichia coli, Shiga toxin-producing","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",9,1,0,0.0719320156624101,-0.0910801876596986,-0.0155020825028722,0.111111111111111,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Multistate",NA,"Unknown","Salmonella enterica","Salmonella",NA,NA,NA,NA,"Other",NA,"Other/Unknown",15,4,0,0.84154613320005,-0.0910801876596986,-0.0116667782536723,0.266666666666667,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Colorado","CO","Restaurant: Sit-down dining","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Colorado","CO","Child daycare/preschool","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",20,0,0,-0.184606023516803,-0.0910801876596986,-0.00847069137933913,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Colorado","CO","Child daycare/preschool","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",14,0,0,-0.184606023516803,-0.0910801876596986,-0.012305995628539,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Maine","ME","Caterer;Grocery store/bakery/deli/convenience store;Restaurant: Other","Salmonella enterica","Salmonella","Crustaceans","crab",NA,NA,"Other",NA,"Other/Unknown",5,2,0,0.328470054841623,-0.0910801876596986,-0.0180589520023387,0.4,0,"Present","Missing",1,0,0
2021,7,"2021-07","Summer","Idaho","ID","Restaurant: Sit-down dining","Salmonella enterica","Salmonella","Multiple","caesar salad",NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Present","Missing",1,0,0
2021,7,"2021-07","Summer","Idaho","ID","Private home/residence","Campylobacter jejuni","Campylobacter",NA,NA,NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Idaho","ID","Private home/residence","Campylobacter jejuni","Campylobacter",NA,NA,NA,NA,"Other","Poultry","Poultry",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Missing","Missing",0,0,1
2021,7,"2021-07","Summer","California","CA","Unknown","Salmonella enterica","Salmonella",NA,NA,NA,NA,"Other",NA,"Other/Unknown",24,5,0,1.09808417237926,-0.0910801876596986,-0.00591382187987257,0.208333333333333,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Minnesota","MN","Camp","Escherichia coli, Shiga toxin-producing","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Multistate",NA,"Unknown","Salmonella enterica","Salmonella",NA,NA,NA,NA,"Other",NA,"Other/Unknown",10,4,1,0.84154613320005,2.34819422395872,-0.0148628651280055,0.4,0.1,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Multistate",NA,"Private home/residence;Grocery store/bakery/deli/convenience store;Restaurant: Fast-food (drive up service or pay at counter);Restaurant: Sit-down dining","Salmonella enterica;Salmonella enterica","Salmonella","Chicken","chicken",NA,NA,"Other",NA,"Other/Unknown",50,14,0,3.40692652499218,-0.0910801876596986,0.01070582986666,0.28,0,"Present","Missing",1,0,0
2021,7,"2021-07","Summer","Multistate",NA,"Private home/residence","Salmonella enterica","Salmonella","Fruits","blackberries",NA,NA,"Other",NA,"Other/Unknown",11,4,1,0.84154613320005,2.34819422395872,-0.0142236477531389,0.363636363636364,0.0909090909090909,"Present","Missing",1,0,0
2021,7,"2021-07","Summer","Ohio","OH","Hotel/motel","Legionella pneumophila","Other",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Missing","Present",0,1,0
2021,7,"2021-07","Summer","Kentucky","KY","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",11,0,0,-0.184606023516803,-0.0910801876596986,-0.0142236477531389,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Multistate",NA,"Unknown","Escherichia coli, Shiga toxin-producing","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",12,4,0,0.84154613320005,-0.0910801876596986,-0.0135844303782722,0.333333333333333,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Illinois","IL","Child daycare/preschool","Campylobacter jejuni","Campylobacter",NA,NA,NA,NA,"Other","Dog or puppy","House Pets",2,1,0,0.0719320156624101,-0.0910801876596986,-0.0199766041269386,0.5,0,"Missing","Missing",0,0,1
2021,7,"2021-07","Summer","Nevada","NV","Child daycare/preschool","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",31,0,0,-0.184606023516803,-0.0910801876596986,-0.0014393002558061,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Nevada","NV","Restaurant","Giardia unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",5,0,0,-0.184606023516803,-0.0910801876596986,-0.0180589520023387,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Pennsylvania","PA","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",44,2,0,0.328470054841623,-0.0910801876596986,0.00687052561746021,0.0454545454545455,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Utah","UT","Beach","Cyanotoxin unknown","Unknown",NA,NA,"Recreational water -- untreated","Lake/Reservoir","Natural/Other",NA,"Other/Unknown",5,0,0,-0.184606023516803,-0.0910801876596986,-0.0180589520023387,0,0,"Missing","Present",0,1,0
2021,7,"2021-07","Summer","Massachusetts","MA","Child daycare/preschool","Campylobacter jejuni","Campylobacter",NA,NA,NA,NA,"Other",NA,"Other/Unknown",8,0,0,-0.184606023516803,-0.0910801876596986,-0.0161412998777388,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Massachusetts","MA","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",11,0,0,-0.184606023516803,-0.0910801876596986,-0.0142236477531389,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","North Carolina","NC","Child daycare/preschool","Norovirus","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",19,0,0,-0.184606023516803,-0.0910801876596986,-0.00910990875420576,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Minnesota","MN","Child daycare/preschool","Cryptosporidium parvum","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",12,0,0,-0.184606023516803,-0.0910801876596986,-0.0135844303782722,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Wisconsin","WI","Farm/dairy/agricultural setting","Salmonella enterica","Salmonella","Seeded Vegetables","peas, green",NA,NA,"Other",NA,"Other/Unknown",8,2,0,0.328470054841623,-0.0910801876596986,-0.0161412998777388,0.25,0,"Present","Missing",1,0,0
2021,7,"2021-07","Summer","Michigan","MI","Caterer","Norovirus","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",18,1,0,0.0719320156624101,-0.0910801876596986,-0.0097491261290724,0.0555555555555556,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","New York","NY","Caterer;Restaurant: Sit-down dining","Salmonella unknown;Salmonella enterica","Salmonella","Multiple","Potato Croquettes",NA,NA,"Other",NA,"Other/Unknown",15,3,0,0.585008094020837,-0.0910801876596986,-0.0116667782536723,0.2,0,"Present","Missing",1,0,0
2021,7,"2021-07","Summer","Michigan","MI","Private home/residence","Salmonella enterica","Salmonella","Multiple","potato salad",NA,NA,"Other",NA,"Other/Unknown",8,0,0,-0.184606023516803,-0.0910801876596986,-0.0161412998777388,0,0,"Present","Missing",1,0,0
2021,7,"2021-07","Summer","Oregon","OR","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",4,0,0,-0.184606023516803,-0.0910801876596986,-0.0186981693772053,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Nevada","NV","Child daycare/preschool","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",16,0,0,-0.184606023516803,-0.0910801876596986,-0.0110275608788057,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Minnesota","MN","Restaurant: Sit-down dining","Campylobacter jejuni","Campylobacter","Multiple","squid ink pappardelle;chicken liver yakitori",NA,NA,"Other",NA,"Other/Unknown",7,0,0,-0.184606023516803,-0.0910801876596986,-0.0167805172526054,0,0,"Present","Missing",1,0,0
2021,7,"2021-07","Summer","Virginia","VA","Outdoor Area","Cyanotoxin unknown","Unknown",NA,NA,"Recreational water -- untreated","Lake/Reservoir","Natural/Other",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Missing","Present",0,1,0
2021,7,"2021-07","Summer","Oregon","OR","Restaurant: Sit-down dining","Vibrio parahaemolyticus","Other","Mollusks","raw oysters",NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Present","Missing",1,0,0
2021,7,"2021-07","Summer","Tennessee","TN","Restaurant: Other","Cyclospora cayetanensis","Other","Multiple","onion;Cilantro",NA,NA,"Other",NA,"Other/Unknown",16,2,0,0.328470054841623,-0.0910801876596986,-0.0110275608788057,0.125,0,"Present","Missing",1,0,0
2021,7,"2021-07","Summer","Washington","WA","Private home/residence","Vibrio parahaemolyticus","Other","Mollusks","oysters",NA,NA,"Other",NA,"Other/Unknown",4,0,0,-0.184606023516803,-0.0910801876596986,-0.0186981693772053,0,0,"Present","Missing",1,0,0
2021,7,"2021-07","Summer","Hawaii","HI","Private home/residence","Salmonella enterica","Salmonella",NA,NA,NA,NA,"Other",NA,"Other/Unknown",2,1,0,0.0719320156624101,-0.0910801876596986,-0.0199766041269386,0.5,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Colorado","CO","Restaurant: Sit-down dining","Vibrio parahaemolyticus","Other","Mollusks","octopus, raw",NA,NA,"Other",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Present","Missing",1,0,0
2021,7,"2021-07","Summer","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Salmonella unknown","Salmonella",NA,NA,NA,NA,"Other",NA,"Other/Unknown",5,0,0,-0.184606023516803,-0.0910801876596986,-0.0180589520023387,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Utah","UT","Unknown","Campylobacter jejuni","Campylobacter",NA,NA,NA,NA,"Other",NA,"Other/Unknown",6,0,0,-0.184606023516803,-0.0910801876596986,-0.0174197346274721,0,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Montana","MT","Long-term care/nursing home/assisted living facility","Norovirus Genogroup I","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",33,0,0,-0.184606023516803,-0.0910801876596986,-0.000160865506072819,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Ohio","OH","Festival/Fair","Escherichia coli, Shiga toxin-producing","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",5,1,0,0.0719320156624101,-0.0910801876596986,-0.0180589520023387,0.2,0,"Missing","Missing",0,0,1
2021,7,"2021-07","Summer","Nevada","NV","Child daycare/preschool","Campylobacter","Campylobacter",NA,NA,NA,NA,"Other",NA,"Other/Unknown",37,0,0,-0.184606023516803,-0.0910801876596986,0.00239600399339374,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Virginia","VA","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II;Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",12,0,0,-0.184606023516803,-0.0910801876596986,-0.0135844303782722,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Wisconsin","WI","Other","Giardia duodenalis","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",11,0,0,-0.184606023516803,-0.0910801876596986,-0.0142236477531389,0,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Oregon","OR","Child daycare/preschool","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",11,0,0,-0.184606023516803,-0.0910801876596986,-0.0142236477531389,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Oregon","OR","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",5,0,0,-0.184606023516803,-0.0910801876596986,-0.0180589520023387,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Pennsylvania","PA","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",37,0,0,-0.184606023516803,-0.0910801876596986,0.00239600399339374,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Texas","TX","Unknown","Shigella unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Michigan","MI","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",61,2,0,0.328470054841623,-0.0910801876596986,0.0177372209901931,0.0327868852459016,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Florida","FL","Hotel/motel","Legionella pneumophila","Other",NA,NA,"Other/Environmental water",NA,"Other",NA,"Other/Unknown",2,2,0,0.328470054841623,-0.0910801876596986,-0.0199766041269386,1,0,"Missing","Present",0,1,0
2021,7,"2021-07","Summer","Minnesota","MN","Private home/residence","Salmonella enterica","Salmonella",NA,NA,NA,NA,"Other",NA,"Other/Unknown",16,1,0,0.0719320156624101,-0.0910801876596986,-0.0110275608788057,0.0625,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Indiana","IN","Camp/cabin","Escherichia coli, Shiga toxin-producing","Other",NA,NA,"Recreational water -- treated","Pool - Other Swimming Pool","Recreational Water",NA,"Other/Unknown",8,1,0,0.0719320156624101,-0.0910801876596986,-0.0161412998777388,0.125,0,"Missing","Present",0,1,0
2021,7,"2021-07","Summer","Kentucky","KY","Private home/residence","Salmonella enterica","Salmonella","Turkey","deli meat, sliced turkey",NA,NA,"Other",NA,"Other/Unknown",4,1,0,0.0719320156624101,-0.0910801876596986,-0.0186981693772053,0.25,0,"Present","Missing",1,0,0
2021,7,"2021-07","Summer","North Carolina","NC","School/college/university","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",48,0,0,-0.184606023516803,-0.0910801876596986,0.00942739511692677,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","North Carolina","NC","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",96,0,0,-0.184606023516803,-0.0910801876596986,0.0401098291105254,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Minnesota","MN","Child daycare/preschool","Escherichia coli, Shiga toxin-producing","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",19,0,0,-0.184606023516803,-0.0910801876596986,-0.00910990875420576,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Michigan","MI","Restaurant: Sit-down dining","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",6,0,0,-0.184606023516803,-0.0910801876596986,-0.0174197346274721,0,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",12,0,0,-0.184606023516803,-0.0910801876596986,-0.0135844303782722,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",24,0,0,-0.184606023516803,-0.0910801876596986,-0.00591382187987257,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",5,0,0,-0.184606023516803,-0.0910801876596986,-0.0180589520023387,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Ohio","OH","Child daycare/preschool","Norovirus","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",20,0,0,-0.184606023516803,-0.0910801876596986,-0.00847069137933913,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Virginia","VA","Restaurant: Fast-food (drive up service or pay at counter)","Clostridium","Clostridium","Multiple","nihari;Chicken curry;Beef curry;salad, unspecified;rice",NA,NA,"Other",NA,"Other/Unknown",23,1,0,0.0719320156624101,-0.0910801876596986,-0.00655303925473921,0.0434782608695652,0,"Present","Missing",1,0,0
2021,7,"2021-07","Summer","Wisconsin","WI","Child daycare/preschool","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",7,0,0,-0.184606023516803,-0.0910801876596986,-0.0167805172526054,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Oregon","OR","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",33,0,1,-0.184606023516803,2.34819422395872,-0.000160865506072819,0,0.0303030303030303,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Minnesota","MN","Child daycare/preschool","Sapovirus unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",8,0,0,-0.184606023516803,-0.0910801876596986,-0.0161412998777388,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Massachusetts","MA","Caterer","Sapovirus","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",34,0,0,-0.184606023516803,-0.0910801876596986,0.00047835186879382,0,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Tennessee","TN","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",7,2,0,0.328470054841623,-0.0910801876596986,-0.0167805172526054,0.285714285714286,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Ohio","OH","Restaurant: Buffet","Norovirus","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Missing","Missing",1,0,0
